id,SIREN,ANNEE_CREATION,target_delta_1st_round,NAME,TAGLINE,ZIPCODE,HQ REGION,HQ COUNTRY,HQ CITY,TEAM (EDITORIAL),target_total_funding,fundoing_new,LAST FUNDING,LAST FUNDING DATE,FIRST FUNDING DATE,B2B/B2C,REVENUE MODEL,10_launch_year,11_industry_simplified,INDUSTRIES,SUB INDUSTRIES,DELIVERY METHOD,GROWTH STAGE,VALUATION (EUR),VALUATION DATE,target_rounds,FOUNDERS,0_founders_number,6_was_1_change_founders,FOUNDERS STATUSES,5_has_female,5_bis_mixte?,FOUNDERS GENDERS,FOUNDERS ACADEMIC BACKGROUND,FOUNDERS YEARS OF EDUCATION,4_phd_founder,FOUNDERS HAS A PHD,7_MBA,FOUNDERS HAS A MBA,FOUNDERS HIGHEST DEGREE YEAR,FOUNDERS UNIVERSITIES,FOUNDERS COMPANY EXPERIENCE,FOUNDERS LINKEDIN,FOUNDERS - TOP 25 PAST FOUNDERS,FOUNDERS - TOP 25 UNIVERSITIES,FOUNDERS EXPERIENCE,FOUNDERS FOUNDED COMPANIES TOTAL FUNDING,FOUNDERS IS SERIAL,3_one_founder_serial,3_one_founder_was_serial_at_creation,IS FOUNDERS FIRST COMPANY,LISTS,PRIVATE LISTS,COMPANY STATUS,ALL TAGS,FOUNDERS ESTIMATED AGE,FOUNDERS POSITION,CEO,CEO SINCE,2_ceo_profile,8_age_moyen,CEO ESTIMATED AGE,CEO ACADEMIC BACKGROUND,1_ceo_serial,NUMBER OF ALUMNI FOUNDERS THAT RAISED > 10M,NUMBER OF ALUMNI EUROPEAN FOUNDERS THAT RAISED > 10M,TECHNOLOGIES
892715,815123765,1/12/2015,36,Zelros,Helping insurance advisors to better serve their clients by up-selling and cross-selling personal insurance products thanks to artificial intelligence and machine learning,75013,Europe,France,Paris,Christophe Bourguignat;Damien Philippon;Fabien Vauchelles,4,4,4,dec/2018,Dec-18,business,saas,2016,numérique,fintech;enterprise software,insurance,,early growth stage,16000000-24000000,dec/2018,1,Christophe Bourguignat;Damien Philippon;Fabien Vauchelles,3,0,current;current;current,0,0,male;male;male,mixte;engineer;university,5;5;5+,0,no;no;no,0,no;no;no,2000;2000;2006,"Paris-Sud University (Paris XI),Supélec;Ecole Centrale Paris,Ecole Centrale Paris;Paris-Sud University (Paris XI),Paris-Sud University (Paris XI),University of Versailles Saint-Quentin-en-Yvelines",corporate;corporate;corporate,https://www.linkedin.com/in/christophebourguignat/;https://www.linkedin.com/in/philippondamien/;https://www.linkedin.com/in/fabienvauchelles/,no;no;no,no;no;no,4;4;4,4000000;4000000;4000000,no;yes;no,1,1,yes;no;yes,Artificial intelligence,Paris;Shortlist - French InsurTech;Insurtech exploration;Trackinglist;Mar 19 - Big Data Corp;deep deep dive insurtech long tail;Saved recommendations;Industries - Financial Services;Fintech - Insurance;Insurance;AI by industry;Sifted Scouts France;EIT DIGITAL CHALLENGE 2019;Armenia investor portoflio import #1;Coronavirus: Hottest Startups in Paris;My saved companies;My saved companies;BCG Fintech Research;bvd_v2;Bpifrance DeepTech List v3;BPI v5;employee fix;TG list October;Index Finlab 2020;bvd_2019_pred;bvd_matching_oct_2020;Element ventures;SoET;guessing9400;bvd_companies_oct;Target Global December;FemTech (DE);Liste DeepTech de Noel;Liste DeepTech Bpifrance December,operational,fintech;enterprise software;banking;insurance;chatbot;analytics;platform;machine;vivatech2019;sharing economy;consulting services;monitoring;trading;messaging;app;insurtech;predictive analytics;collaboration;creating;sensor;supply chain management;predictive intelligence;business;saas,43;43;38,"CEO,co-founder;COO,co-founder;CTO,co-founder",Christophe Bourguignat,décembre 2015,engineer,43,43,"University Paris Sud,Supélec",0,,,augmented reality;big data;deep tech;machine learning;artificial intelligence
1479192,750152522,23/2/2012,80,Adionics,A disruptive technology for selective salt extraction from water,75007,Europe,France,Paris,Guillaume de Souza (Administration),4,4,4,nov/2018,Nov-18,business,manufacturing,2012,énergie,energy,water;clean energy,,early growth stage,16000000-24000000,nov/2018,1,Guillaume de Souza,1,0,current,0,0,male,engineer,5+,0,no,0,no,1993,"ENSTA,Pierre and Marie Curie University",corporate,https://www.linkedin.com/in/guillaume-de-souza-b805213/,no,no,19,4000000,no,0,0,yes,European energy startups,LGT Water Sub-Industry List (Europe);LGT Clean Energy List (Europe);bvd_v1;bvd_v2;Bpifrance DeepTech List v3;BPI v5;bvd_matching_oct_2020;morphais_10112020_list_3;SoET;bvd_companies_oct;pl_techstack_2020_11_24_success;Greentech Bpifrance;FemTech (DE);Liste DeepTech de Noel;Liste DeepTech Bpifrance December,operational,energy;clean water and sanitation (#6);sustainable development goals;business;manufacturing,50,CTO,Patrick Peters,août 2017,business,42,42,Iéseg school of management,0,,,
894781,821738515,18/7/2016,#NUM!,Antescofo,Digital orchestra Metronaut - combining music with AI,,Europe,France,Paris,Arshia Cont (Co-Founder);José Echeveste (Co-Founder);Laurent Tran Van Lieu (Co-Founder);Philippe Cuvillier (Co-Founder),4,4,4,feb/2019,Apr-16,consumer,,2016,autres,music,,,early growth stage,16000000-24000000,feb/2019,2,Arshia Cont;José Echeveste;Laurent Tran Van Lieu;Philippe Cuvillier,4+,0,current;current;current;current,0,0,male;male;male;male,mixte;university;mixte;mixte,8+;5+;5+;8+,1,yes;no;no;yes,0,no;no;no;no,2003;2010;1985;2016,"Pierre and Marie Curie University (Paris VI),Virgina Tech,University of California, San Diego;Pierre and Marie Curie University (Paris VI),Pierre and Marie Curie University (Paris VI);Ichec Brussels Management School,Institute of Actuaries,Université Panthéon Assas (Paris II);Université Pierre et Marie Curie (Paris VI),Telecom ParisTech,École Polytechnique",mixte;mixte;corporate;start up,https://www.linkedin.com/i#N/Arshia/;https://www.linkedin.com/in/jos%C3%A9-echeveste-11441684/;https://www.linkedin.com/in/laurent-tran-van-lieu-715418/;https://www.linkedin.com/in/philippe-cuvillier-9248b0154/,no;no;no;no,no;no;no;no,13;4;29;0,4000000;4000000;4000000;4000000,no;no;no;no,0,0,yes;yes;yes;yes,,Stripe Companies;old Insight Ventures - companies;old Insight Ventures - companies;Insight Ventures - companies;All Companies Founders - Station F;My saved companies;Atomico 13/07/2020;bvd_v2;Bpifrance DeepTech List v3;BPI v5;List Tracxn;bvd_matching_oct_2020;Import App Links;rounds check;SoET;bvd_companies_oct,operational,music;audio;consumer,39;32;58;31,"#N/A,#N/A,#N/A,CEO",Philippe Cuvillier,juillet 2016,mixte,31,31,"Ecole Polytechnique,University Pierre and Marie Curie",0,,,deep tech;machine learning;mobile app;artificial intelligence
952204,819588427,4/4/2016,22,Micropep Technologies,Biological alternatives to agrochemicals,31520,Europe,France,Ramonville-Saint-Agne,Thomas Laurent (CEO),4,4,4,mar/2018,Mar-18,business,manufacturing,2016,autres,food,agritech,,early growth stage,16000000-24000000,mar/2018,1,Thomas Laurent,1,0,current,0,0,male,business school,5,0,no,0,no,2007,ESSEC Business School,corporate,https://www.linkedin.com/in/thomas-laurent-1ba1021/,no,no,9,4423031,yes,1,1,no,missed_deeptech,Berlin & Potsdam university alumni;Bpifrance DeepTech List v3;BPI v5;List Tracxn;bvd_matching_oct_2020;bvd_companies_oct;Greentech Bpifrance;FemTech (DE);Liste DeepTech de Noel;Liste DeepTech Bpifrance December,operational,food;biotechnology;dna;genetics;biochemical;biopesticides;primary production;agritech;chemistry;genome engineering;business;manufacturing,36,CEO,Thomas Laurent,février 2017,business,36,36,Essec business School,1,,,
1761809,843872979,6/11/2018,9,Scintil Photonics,A fabless company that develops silicon photonic integrated circuits for LiDAR applications,38000,Europe,France,Grenoble,"Sylvie MENEZO (President,Founder)",4,4,4,sep/2019,Sep-19,business,,2018,électronique,semiconductors,,,seed stage,15999999-23999999,sep/2019,1,Sylvie MENEZO,1,0,current,1,1,female,engineer,5+,0,no,1,yes,1996,"Audencia MBA, INSA Lyon",corporate,https://www.linkedin.com/in/sylvie-menezo-77b38b31/,no,no,21,3999999,no,0,0,yes,missed_deeptech,Laser final list;bvd_v2;Bpifrance DeepTech List v3;BPI v5;check for industrial tech;Startups FTAlps;bvd_matching_oct_2020;SoET;bvd_companies_oct,operational,semiconductors;photonic integrated circuits;photonics;laser technology;integrated lasers;optical communication;lidar;business,51,CEO,Sylvie Menezo,novembre 2018,mixte,51,51,"Audencia MBA, INSA Lyon",0,,,deep tech;iot internetofthings
912707,538352014,2/12/2011,40,Resolution spectra systems,RESOLUTION Spectra Systems - homepage,,Europe,France,Meylan,"Thierry Gonthiez (Co-Founder,General Manager);Christophe Bonneville (Co-Founder,President)",3.97,3.97,1.97,may/2017,May-15,,saas,2011,numérique,semiconductors;enterprise software,,,seed stage,8000000-12000000,jan/2017,3,Thierry Gonthiez;Christophe Bonneville,2,0,current;current,0,0,male;male,mixte;mixte,8+;8+,1,yes; yes,1,yes;yes,2008;2010,"ESPEO,EM lyon business school MBA;Ecole centrale de Marseille, University Aix-Marseille, Grenoble ecole de Management, EM lyon business school MBA",mixte;corporate,https://www.linkedin.com/in/tgonthiez/;https://www.linkedin.com/in/christophebonneville/,no;no,no;no,11;9,3969554;3969554,no;no,0,0,yes;yes,missed_deeptech,SMEI;SMEI update;Horizon 2020 portfolio;Christians leads;TS1 Morphais;Morphais Joined List;Morphais (TS1 - TS1 sublist 2);bvd_v1;bvd_v2;BPI v5;EIC Oct2020;bvd_matching_oct_2020;SoET;bvd_companies_oct;FemTech (DE);Liste DeepTech de Noel;Liste DeepTech Bpifrance December,operational,semiconductors;enterprise software;monitoring;analytics;photonics;bioprocess;sensor;system engineering;saas,45;45,"CTO,co-founder;CEO,co-founder",Christophe Bonneville,décembre 2011,mixte,45,45,"Ecole centrale de Marseille, University Aix-Marseille, Grenoble ecole de Management, EM lyon business school MBA",0,,,deep tech;recognition technology
1483759,531855930,20/4/2011,10,Krono-Safe,Krono-Safe to commercialize software technologies originally developed with the French atomic energy commission (CEA),91300,Europe,France,Massy,Eric Lutterman (CEO);Didier ROUX (CEO),3.9,3.9,3.9,jul/2015,Mar-12,business,,2011,numérique,enterprise software,,,early growth stage,15600000-23400000,jul/2015,3,Didier ROUX,1,1,past,0,0,male,engineer,5,0,no,0,no,1995,ENSEA,corporate,https://www.linkedin.com/in/didier-roux-b84b8535/,no,no,14,3900000,no,0,0,yes,Industrial tech startups supported by University programs,TS1 Morphais;TS1 sublist 2;Morphais Joined List;Bpifrance DeepTech List v3;BPI v5;TG list October;bvd_matching_oct_2020;rounds check;SoET;bvd_companies_oct;Target Global December;pl_techstack_2020_11_24_success;FemTech (DE);Liste DeepTech de Noel;Liste DeepTech Bpifrance December,operational,enterprise software;aerospace;defense;industrial automation;automotive;medical;security;automated technology;business,48,Directeur général délégué,Eric Lutterman,avril 2019,#N/A,54,54,#N/A,0,,,
1742705,820740520,1/4/2016,42,XSun,Discover our solar-powered drone which can make its own decisions,44350,Europe,France,Guérande,Benjamin Davida (CEO),3.86,3.86,1.86,oct/2019,Oct-19,business,manufacturing;saas,2016,électronique,robotics;transportation,vehicle production,,early growth stage,8000000-12000000,oct/2019,2,Benjamin David,1,0,current,0,0,male,engineer,5+,0,no,0,no,2002,"ISAE-SUPAERO,Polytech Nantes",corporate,https://www.linkedin.com/in/benjamin-david-54b11296/,no,no,15,3860000,no,0,0,yes,EIC - Winners October 2019 - October 2020;EIC Space and Aerospace companies,computer vision;My saved companies;My saved companies;LGT Clean Energy List (Europe);EIC List for Public Accelerator;bvd_v2;Bpifrance DeepTech List v3;BPI v5;EIC Fund - Luis Sanchez - cut-off1;EIC Oct2020;bvd_matching_oct_2020;SoET;bvd_companies_oct;List Dealflow 09/12,operational,robotics;transportation;eic;aviation & aerospace;drones;solar energy;sustainable development goals;climate action (#13);clean water and sanitation (#6);industrial technology;industrial drones;industrial drone tech;business;manufacturing;saas,42,CEO,Benjamin David,juin 2016,engineer,42,42,"ISAE-SUPAERO,Polytech Nantes",0,,,deep tech
1453157,829680503,5/5/2017,16,C4Diagnostics,Fast detection and count of microorganisms,13009,Europe,France,Marseille,"Younes Lazrak (CEO,Co-Founder)",3.81,3.81,2.31,jan/2020,Oct-18,business,manufacturing,2017,santé,health,biotechnology,,early growth stage,9236363-13854545,jan/2020,2,Younes Lazrak,1,0,current,0,0,male,mixte,5+,0,no,1,yes,2015,"The Julius Maximilians University of Würzburg,Université Louis Pasteur",corporate,https://www.linkedin.com/in/lazrakyounes/,no,no,15,3809090,no,0,0,yes,,bvd_v1;bvd_v2;Bpifrance DeepTech List v3;BPI v5;bvd_matching_oct_2020;SoET;bvd_companies_oct;pl_techstack_2020_11_24_success,operational,health;testing;biopharma;medical diagnostics;business;manufacturing,41,CEO,Younes Lazrak,mars 2017,mixte,41,41,"The Julius Maximilians University of Würzburg,Université Louis Pasteur",0,,,
1842349,812434082,6/7/2015,57,Tollys,Tollys - TLR3 ligand for a personalized cancer immunotherapy,69005,Europe,France,Lyon,"Jacques-François Martin (Co-Founder,President)",3.8,3.8,1.5,jul/2020,May-20,business,,2015,santé,health,,,early growth stage,6000000-9000000,jul/2020,2,Jacques-François Martin,1,0,current,0,0,male,mixte,#N/A,#N/A,#N/A,1,yes,#N/A,"MBA HEC,#N/A",corporate,#N/A,no,no,5,3800000,yes,1,1,no,,My saved companies;test;SoET,operational,health;cancer;oncology;business,#N/A,President,Vincent Charlon,novembre 2019,scientific,#N/A,#N/A,University Joseph Fourier (Grenoble I),1,,,
1863012,830755393,1/7/2017,0,InHeart,"Imaging, AI and cloud computing for cardiac electrophysiology",33600,Europe,France,Pessac,"Jean-Marc Peyrat (CEO,Co-Founder);Maxime Sermesant (Co-Founder)",3.79,3.79,3.7,jul/2020,Jul-17,business,manufacturing,2017,santé,health,medical devices;health platform,,early growth stage,14800000-22200000,jul/2020,5,Jean-Marc Peyrat;Maxime Sermesant,2,0,current;current,0,0,male;male,mixte;mixte,8+; 8+,1,yes; yes,1,yes;no,2009;2003,"Centrale Lille,CentraleSupélec,French Riviera University,HEC Paris;Ecole Centrale Paris,Ecole Normale Supérieure,Université du Littoral Côte d'Opale",corporate;mixte,https://www.linkedin.com/in/jmpeyrat/;https://www.linkedin.com/in/maxime-sermesant/,no;no,yes;no,16;17,3790000;9390000,no;yes,1,1,yes;no,,Early stage companies to reach out (LW & OR);test;Bpifrance DeepTech List v3;BPI v5;I love - still waiting;SoET;Gold Track Scouting (EIT Health),operational,health;medical imaging;simulation;headstart (eit health);cardiology;european health catapult (eit health);european health catapult 2019 (eit health);headstart 2017 (eit health);investor network (eit health);investor network 2018 (eit health);bridgehead europe (eit health);bridgehead europe 2020 (eit health);investor network 2019 (eit health);business;manufacturing,37;44,"CEO,co-founder;CSO,co-founder",Jean-Marc Peyrat,2017,mixte,37,37,"Centrale Lille,CentraleSupélec,French Riviera University,HEC Paris",0,,,deep tech;artificial intelligence
908267,814086534,8/10/2015,0,I-Sep,Auto-transfusion and the Patient Blood Management,44200,Europe,France,Nantes,"Sylvain Picot (CEO,Co-Founder,President)",3.73,3.73,2.5,sep/2019,Nov-15,business,,2015,santé,health,health platform,,early growth stage,4920000-7380000,may/2017,3,Sylvain Picot;Francis Gadrat,2,0,current;current,0,0,male;male,mixte;university,5+;8+,1,no;yes,0,no;no,2004;1995,"EMLYON Business School,Institut national des Sciences appliquées de Lyon,Université Laval;University of Bordeaux",corporate; mixte,https://www.linkedin.com/in/sylvain-picot-a65902b1/,no,no,10;37,3730000,yes;no,1,1,no;yes,,My saved companies;Morphais list 3;bvd_v2;Bpifrance DeepTech List v3;BPI v5;List Tracxn;bvd_matching_oct_2020;rounds check;bvd_companies_oct,operational,health;biotechnology;blood;business,42;77,"CEO,co-founder;directeur médical",Sylvain Picot,octobre 2015,mixte,42,42,"EMLYON Business School,Institut national des Sciences appliquées de Lyon,Université Laval",1,,,
1453123,831726245,21/8/2017,13,Tiamat Energy,"A start-up that designs, develops and produces innovative solutions for energy storage applications",80000,Europe,France,Amiens,Laurent HUBARD (CEO),3.65,3.65,0.05,dec/2018,Oct-18,business,manufacturing,2017,énergie,energy,energy storage,,early growth stage,14400000-21600000,oct/2018,2,Laurent Hubard,1,0,current,0,0,male,mixte,5+,0,no,0,no,2006,"University Paris-Saclay,ESPCI Paris, IFP School",corporate,,,,17,,no,0,0,yes,European energy startups,SMEI update Jan 2019;Bpifrance DeepTech List v3;BPI v5;List Tracxn;EIC Oct2020;SoET;pl_techstack_2020_11_24_success;Greentech Bpifrance;FemTech (DE);Liste DeepTech de Noel;Liste DeepTech Bpifrance December,operational,energy;storage;battery;sustainable development goals;core sustainable impact;climate action (#13);affordable and clean energy (#7);business;manufacturing,41,CEO,Laurent Hubard,mars 2017,scientific,41,41,"University Paris-Saclay,ESPCI Paris, IFP School",0,,,
894900,808943104,9/1/2015,5,Stanley Robotics,"A driverless robotic platform that picks up, moves and stores vehicles",75011,Europe,France,Paris,"Stéphane Evanno (Co-Founder,COO);Aurélien Cord (CTO,Co-Founder);Edouard PETIT (Head of Marketing);Clément Boussard (CEO)",3.6,3.6,3.6,may/2017,Jul-15,business,manufacturing,2015,électronique,robotics;transportation,autonomous & sensor tech,,late growth stage,14400000-21600000,may/2017,2,Stéphane Evanno;Aurélien Cord,2,0,current;current,0,0,male;male,engineer;engineer,5+;8+,1,no;yes,0,no; no,1995;2003,"University Panthéon Sorbonne,Centrale Supélec;Ecole centrale de Lille",corporate;mixte,https://www.linkedin.com/in/stephaneevanno;https://www.linkedin.com/i#N/Aur%C3%A9lien-cord-8519582/,no;no,no;no,20;12,3600000;3600000,no;no,0,0,yes;yes,missed_deeptech,Stripe Companies;Sony Q4: Automotive;Top 100 European Companies;Sony Q4 2017: Automotive;portfolio;Sifted Scouts France;IIoT;My saved companies;Atomico 13/07/2020;bvd_v2;My saved companies;Bpifrance DeepTech List v3;BPI v5;List Tracxn;TG list October;bvd_2019_pred;bvd_matching_oct_2020;My saved companies;SoET;bvd_companies_oct;Target Global December;FemTech (DE);Liste DeepTech de Noel;Liste DeepTech Bpifrance December,operational,robotics;transportation;parking;automotive;car;platform;automated technology;embedding technology;robotic;industrial technology;industrial robotics;logistics tech;warehouse automation;business;manufacturing,48;45,"COO,co-founder;CTO,co-founder",Clément Boussard,janv 2015,engineer,40,40,"Ecole des Mines de Paris,University Paris Sud, University of Leeds",0,,,autonomous & sensor tech;deep tech;artificial intelligence
927322,791889777,2/1/2013,21,Theranexus,Developing drug combinations that consist of one compound that targets neurons and another that modulates the activity of astrocytes,69008,Europe,France,Lyon,"Mathieu Charvériat (Co-Founder,CSO);Franck Mouthon (CEO)",3.6,3.6,2.2,jul/2019,Nov-14,business,manufacturing,2013,santé,health,biotechnology,,early growth stage,-28000000,oct/2020,4,Mathieu Charvériat;Franck Mouthon,2,0,current;current,0,0,male;male,mixte;other,8+;#N/A,1,yes;#N/A,0,no; no,2009;#N/A,"Institut Pasteur,Mines ParisTech, Ecole Polytechnique; ENS",mixte;mixte,https://www.linkedin.com/in/charveriat/,no,no,6;#N/A,3600000,no;no,0,0,yes;yes,,Dementia care;Biotech deeptech;TS1 Morphais;TS1-ValSubset1;TS1 sublist 2;Morphais Joined List;Morphais Dataset B;bvd_v2;Bpifrance DeepTech List v3;BPI v5;bvd_matching_oct_2020;morphais_10112020_list_3;bvd_companies_oct;Gold Track Scouting (EIT Health),operational,health;neurology;alzheimers disease;biotechnology;therapeutics;business;manufacturing,38;#N/A,"CSO,co-founder;CEO,co-founder",Franck Mouthon,#N/A,#N/A,#N/A,#N/A,ENS ,0,,,
1684934,810613240,5/3/2015,25,OP2 Drugs,"Biotech company that aims at developing innovative life-saving drugs for unmet medical needs, especially in the cardiology field",33600,Europe,France,Pessac,,3.5,3.5,3.5,may/2017,May-17,consumer,manufacturing,2015,santé,health,biotechnology,,seed stage,14000000-21000000,may/2017,1,Frederic Marin;Nicolas Pineau,2,0,current;current,0,0,male;male,mixte;university,8+;8+,1,yes; yes,1,no;yes ,2007.2006,"University Paris-Descartes,Conservatoire National des Arts et Métiers;University of Poitiers,University of Sherbrooke",corporate;corporate,,,,20;17,,yes;yes,1,1,no;no,missed_deeptech,Aquitaine Ecosystem;bvd_v2;bvd_matching_oct_2020;SoET;bvd_companies_oct;pl_techstack_2020_11_24_success;FemTech (DE);Liste DeepTech de Noel;Liste DeepTech Bpifrance December,operational,health;consumer;manufacturing,57;48,"CEO,co-founder;COO,co-founder",Frederic Marin,avril 2015,mixte,57,57,"University Paris-Descartes,Conservatoire National des Arts et Métiers",1,,,
891522,811474949,11/5/2015,12,Datadome,The 1st SaaS bot protection solution for e-commerce and classifieds sites,75002,Europe,France,Paris,"Benjamin Fabre (Co-Founder,President);Fabien Grenier (Co-Founder)",3.5,3.5,2.5,feb/2018,Jun-16,business,saas,2015,numérique,security,identity & access,,early growth stage,10000000-15000000,feb/2018,3,Fabien Grenier;Benjamin Fabre,2,0,current;current,0,0,male;male,university;business school,2;5,0,no;no,0,no; no,2002;2004,"IUT Aix-Marseille;Aix-Marseille Graduate School of Management - IAE,Ecole de Management de Marseille",startup;startup,https://www.linkedin.com/in/fabiengrenier/;https://www.linkedin.com/in/benjaminfabre/,no;no,no;no,15;15,3500000;3500000,yes;yes,1,1,no;no,European retail tech industry landscape,Stripe Companies;Seed - ISAI;old Insight Ventures - companies;old Insight Ventures - companies;Insight Ventures - companies;Sifted Scouts France;Revival in sevanta;Morphais list 3;Top european Angels investments;My saved companies;bvd_v1;bvd_v2;Bpifrance DeepTech List v3;BPI v5;TG list October;bvd_2019_pred;bvd_matching_oct_2020;My saved companies;SoET;bvd_companies_oct;Jolt capital 2;Target Global December;FemTech (DE);Liste DeepTech de Noel;Liste DeepTech Bpifrance December,operational,security;chatbot;retail;business;saas,38;39,"CEO,co-founder; President,co-founder",Fabien Grenier,septembre 2015,business,38,38,IUT Aix-Marseille,1,,,artificial intelligence;big data;deep tech
